Student_ID,Name,Gender,Age,Education_Level,Employment_Status,Device_Type,Internet_Connection_Quality,Enrollment_Date,Payment_Mode,ZAge Group
"STU126575","Sneha Iyer","Male",29,"Bachelor","Employed","Mobile","Medium",2024-10-22 00:00:00.000,"Credit Card","25-29"
"STU127202","Arjun Sharma","Male",29,"Bachelor","Employed","Mobile","Medium",2024-08-31 00:00:00.000,"Free","25-29"
"STU127546","Ananya Bhardwaj","Male",29,"Bachelor","Employed","Mobile","Medium",2024-10-30 00:00:00.000,"Scholarship","25-29"
"STU128100","Nikhil Bose","Male",29,"Bachelor","Employed","Mobile","Medium",2025-09-16 00:00:00.000,"UPI","25-29"
"STU128125","Pooja Bhardwaj","Male",29,"Bachelor","Employed","Mobile","Medium",2024-05-23 00:00:00.000,"Credit Card","25-29"
"STU128348","Sneha Iyer","Male",29,"Bachelor","Employed","Mobile","Medium",2025-07-18 00:00:00.000,"Free","25-29"
"STU128377","Arjun Kumar","Male",29,"Bachelor","Employed","Mobile","Medium",2024-12-06 00:00:00.000,"Credit Card","25-29"
"STU129520","Isha Nair","Male",29,"Bachelor","Employed","Mobile","Medium",2025-03-22 00:00:00.000,"Credit Card","25-29"
"STU130246","Nikhil Bhardwaj","Male",29,"Bachelor","Employed","Mobile","Medium",2025-03-24 00:00:00.000,"Free","25-29"
"STU130430","Vihaan Desai","Male",29,"Bachelor","Employed","Mobile","Medium",2023-12-16 00:00:00.000,"NetBanking","25-29"
"STU130471","Vihaan Reddy","Male",29,"Bachelor","Employed","Mobile","Medium",2025-03-16 00:00:00.000,"Debit Card","25-29"
"STU130686","Ananya Iyer","Male",29,"Bachelor","Employed","Mobile","Medium",2025-01-15 00:00:00.000,"UPI","25-29"
"STU131378","Krishna Kumar","Male",29,"Bachelor","Employed","Mobile","Medium",2025-04-21 00:00:00.000,"Free","25-29"
"STU131850","Meera Shah","Male",29,"Bachelor","Employed","Mobile","Medium",2025-01-08 00:00:00.000,"Debit Card","25-29"
"STU132449","Krishna Bhardwaj","Male",29,"Bachelor","Employed","Mobile","Medium",2025-07-24 00:00:00.000,"Credit Card","25-29"
"STU132457","Arjun Gupta","Male",29,"Bachelor","Employed","Mobile","Medium",2024-12-15 00:00:00.000,"Scholarship","25-29"
"STU133363","Krishna Patel","Male",29,"Bachelor","Employed","Mobile","Medium",2025-05-27 00:00:00.000,"Credit Card","25-29"
"STU133890","Vivaan Sharma","Male",29,"Bachelor","Employed","Mobile","Medium",2024-05-29 00:00:00.000,"Scholarship","25-29"
"STU134667","Ananya Mehta","Male",29,"Bachelor","Employed","Mobile","Medium",2025-03-03 00:00:00.000,"Credit Card","25-29"
"STU135364","Meera Iyer","Male",29,"Bachelor","Employed","Mobile","Medium",2023-12-05 00:00:00.000,"UPI","25-29"
"STU135846","Aditya Singh","Male",29,"Bachelor","Employed","Mobile","Medium",2024-07-06 00:00:00.000,"Debit Card","25-29"
"STU137971","Sneha Sharma","Male",29,"Bachelor","Employed","Mobile","Medium",2024-01-19 00:00:00.000,"Free","25-29"
"STU138043","Rohan Kumar","Male",29,"Bachelor","Employed","Mobile","Medium",2025-08-19 00:00:00.000,"Scholarship","25-29"
"STU138443","Krishna Reddy","Male",29,"Bachelor","Employed","Mobile","Medium",2024-06-22 00:00:00.000,"Debit Card","25-29"
"STU139129","Pooja Joshi","Male",29,"Bachelor","Employed","Mobile","Medium",2024-04-23 00:00:00.000,"Debit Card","25-29"
"STU139237","Aarav Sharma","Male",29,"Bachelor","Employed","Mobile","Medium",2025-05-23 00:00:00.000,"NetBanking","25-29"
"STU139440","Aarav Reddy","Male",29,"Bachelor","Employed","Mobile","Medium",2024-02-13 00:00:00.000,"Scholarship","25-29"
"STU139828","Pooja Bhardwaj","Male",29,"Bachelor","Employed","Mobile","Medium",2025-03-11 00:00:00.000,"UPI","25-29"
"STU139857","Sneha Shah","Male",29,"Bachelor","Employed","Mobile","Medium",2025-05-24 00:00:00.000,"Credit Card","25-29"
"STU140412","Aditya Kumar","Male",29,"Bachelor","Employed","Mobile","Medium",2023-12-27 00:00:00.000,"Free","25-29"
"STU140897","Vihaan Joshi","Male",29,"Bachelor","Employed","Mobile","Medium",2024-09-24 00:00:00.000,"UPI","25-29"
"STU140966","Sneha Joshi","Male",29,"Bachelor","Employed","Mobile","Medium",2023-10-21 00:00:00.000,"Debit Card","25-29"
"STU141127","Sakshi Patel","Male",29,"Bachelor","Employed","Mobile","Medium",2024-10-23 00:00:00.000,"Credit Card","25-29"
"STU141461","Priya Desai","Male",29,"Bachelor","Employed","Mobile","Medium",2024-02-22 00:00:00.000,"UPI","25-29"
"STU142047","Rohan Sharma","Male",29,"Bachelor","Employed","Mobile","Medium",2025-09-12 00:00:00.000,"Debit Card","25-29"
"STU142408","Aarav Singh","Male",29,"Bachelor","Employed","Mobile","Medium",2024-06-11 00:00:00.000,"Credit Card","25-29"
"STU143336","Arjun Singh","Male",29,"Bachelor","Employed","Mobile","Medium",2024-09-29 00:00:00.000,"Scholarship","25-29"
"STU143728","Meera Verma","Male",29,"Bachelor","Employed","Mobile","Medium",2024-12-05 00:00:00.000,"UPI","25-29"
"STU144223","Sakshi Joshi","Male",29,"Bachelor","Employed","Mobile","Medium",2023-11-01 00:00:00.000,"UPI","25-29"
"STU144534","Nikhil Shah","Male",29,"Bachelor","Employed","Mobile","Medium",2023-11-01 00:00:00.000,"Free","25-29"
"STU144912","Vivaan Sharma","Male",29,"Bachelor","Employed","Mobile","Medium",2023-10-26 00:00:00.000,"NetBanking","25-29"
"STU145227","Neha Kumar","Male",29,"Bachelor","Employed","Mobile","Medium",2023-12-10 00:00:00.000,"Credit Card","25-29"
"STU145354","Ritika Bhardwaj","Male",29,"Bachelor","Employed","Mobile","Medium",2024-04-20 00:00:00.000,"Free","25-29"
"STU146445","Aditya Singh","Male",29,"Bachelor","Employed","Mobile","Medium",2024-06-13 00:00:00.000,"UPI","25-29"
"STU146764","Sai Shah","Male",29,"Bachelor","Employed","Mobile","Medium",2025-04-30 00:00:00.000,"UPI","25-29"
"STU147008","Vihaan Bhardwaj","Male",29,"Bachelor","Employed","Mobile","Medium",2025-04-06 00:00:00.000,"UPI","25-29"
"STU147433","Neha Verma","Male",29,"Bachelor","Employed","Mobile","Medium",2025-06-24 00:00:00.000,"NetBanking","25-29"
"STU147616","Vihaan Nair","Male",29,"Bachelor","Employed","Mobile","Medium",2025-10-03 00:00:00.000,"Credit Card","25-29"
"STU148609","Kavya Nair","Male",29,"Bachelor","Employed","Mobile","Medium",2024-07-21 00:00:00.000,"NetBanking","25-29"
"STU149257","Sakshi Mehta","Male",29,"Bachelor","Employed","Mobile","Medium",2025-05-25 00:00:00.000,"Credit Card","25-29"
"STU149488","Pooja Patel","Male",29,"Bachelor","Employed","Mobile","Medium",2023-12-02 00:00:00.000,"Debit Card","25-29"
"STU149718","Rohan Bhardwaj","Male",29,"Bachelor","Employed","Mobile","Medium",2025-01-21 00:00:00.000,"Debit Card","25-29"
"STU150274","Vihaan Singh","Male",29,"Bachelor","Employed","Mobile","Medium",2024-04-02 00:00:00.000,"UPI","25-29"
"STU151072","Sai Bose","Male",29,"Bachelor","Employed","Mobile","Medium",2025-06-07 00:00:00.000,"UPI","25-29"
"STU152777","Neha Nair","Male",29,"Bachelor","Employed","Mobile","Medium",2025-06-10 00:00:00.000,"UPI","25-29"
"STU152912","Rahul Joshi","Male",29,"Bachelor","Employed","Mobile","Medium",2025-09-10 00:00:00.000,"Free","25-29"
"STU153090","Sai Kumar","Male",29,"Bachelor","Employed","Mobile","Medium",2024-08-25 00:00:00.000,"Credit Card","25-29"
"STU153484","Aarav Shah","Male",29,"Bachelor","Employed","Mobile","Medium",2024-06-26 00:00:00.000,"Debit Card","25-29"
"STU153651","Krishna Gupta","Male",29,"Bachelor","Employed","Mobile","Medium",2024-02-10 00:00:00.000,"Debit Card","25-29"
"STU154011","Priya Nair","Male",29,"Bachelor","Employed","Mobile","Medium",2025-05-27 00:00:00.000,"Credit Card","25-29"
"STU157748","Kavya Mehta","Male",29,"Bachelor","Employed","Mobile","Medium",2024-08-30 00:00:00.000,"Credit Card","25-29"
"STU157849","Kavya Iyer","Male",29,"Bachelor","Employed","Mobile","Medium",2024-06-26 00:00:00.000,"Credit Card","25-29"
"STU157961","Rahul Bose","Male",29,"Bachelor","Employed","Mobile","Medium",2024-07-22 00:00:00.000,"Scholarship","25-29"
"STU158819","Vihaan Kumar","Male",29,"Bachelor","Employed","Mobile","Medium",2025-09-16 00:00:00.000,"Free","25-29"
"STU159109","Ritika Desai","Male",29,"Bachelor","Employed","Mobile","Medium",2025-03-24 00:00:00.000,"Scholarship","25-29"
"STU159650","Rohan Patel","Male",29,"Bachelor","Employed","Mobile","Medium",2024-02-20 00:00:00.000,"Debit Card","25-29"
"STU160255","Kavya Reddy","Male",29,"Bachelor","Employed","Mobile","Medium",2024-10-28 00:00:00.000,"Debit Card","25-29"
"STU160921","Kavya Gupta","Male",29,"Bachelor","Employed","Mobile","Medium",2025-09-30 00:00:00.000,"UPI","25-29"
"STU161219","Priya Nair","Male",29,"Bachelor","Employed","Mobile","Medium",2024-01-13 00:00:00.000,"Free","25-29"
"STU161435","Neha Bhardwaj","Male",29,"Bachelor","Employed","Mobile","Medium",2025-07-31 00:00:00.000,"Credit Card","25-29"
"STU161624","Vivaan Bhardwaj","Male",29,"Bachelor","Employed","Mobile","Medium",2024-09-15 00:00:00.000,"NetBanking","25-29"
"STU161629","Nikhil Mehta","Male",29,"Bachelor","Employed","Mobile","Medium",2023-10-24 00:00:00.000,"NetBanking","25-29"
"STU162035","Krishna Reddy","Male",29,"Bachelor","Employed","Mobile","Medium",2024-12-15 00:00:00.000,"Free","25-29"
"STU162165","Isha Gupta","Male",29,"Bachelor","Employed","Mobile","Medium",2023-11-14 00:00:00.000,"Free","25-29"
"STU162293","Sneha Reddy","Male",29,"Bachelor","Employed","Mobile","Medium",2023-10-22 00:00:00.000,"UPI","25-29"
"STU162636","Aditya Gupta","Male",29,"Bachelor","Employed","Mobile","Medium",2024-11-06 00:00:00.000,"Free","25-29"
"STU163114","Rahul Patel","Male",29,"Bachelor","Employed","Mobile","Medium",2023-11-03 00:00:00.000,"Debit Card","25-29"
"STU163659","Ritika Joshi","Male",29,"Bachelor","Employed","Mobile","Medium",2024-12-27 00:00:00.000,"Debit Card","25-29"
"STU163884","Sakshi Patel","Male",29,"Bachelor","Employed","Mobile","Medium",2025-06-16 00:00:00.000,"Scholarship","25-29"
"STU164037","Arjun Mehta","Male",29,"Bachelor","Employed","Mobile","Medium",2024-06-30 00:00:00.000,"UPI","25-29"
"STU164536","Vivaan Joshi","Male",29,"Bachelor","Employed","Mobile","Medium",2024-10-06 00:00:00.000,"Credit Card","25-29"
"STU164671","Pooja Kumar","Male",29,"Bachelor","Employed","Mobile","Medium",2024-12-26 00:00:00.000,"Free","25-29"
"STU164942","Pooja Bose","Male",29,"Bachelor","Employed","Mobile","Medium",2023-12-13 00:00:00.000,"Scholarship","25-29"
"STU165439","Isha Shah","Male",29,"Bachelor","Employed","Mobile","Medium",2024-11-25 00:00:00.000,"Credit Card","25-29"
"STU165522","Nikhil Singh","Male",29,"Bachelor","Employed","Mobile","Medium",2025-06-07 00:00:00.000,"Credit Card","25-29"
"STU165892","Meera Gupta","Male",29,"Bachelor","Employed","Mobile","Medium",2025-05-12 00:00:00.000,"Free","25-29"
"STU166436","Sai Bose","Male",29,"Bachelor","Employed","Mobile","Medium",2024-02-21 00:00:00.000,"Credit Card","25-29"
"STU168031","Pooja Shah","Male",29,"Bachelor","Employed","Mobile","Medium",2024-08-28 00:00:00.000,"NetBanking","25-29"
"STU168544","Neha Mehta","Male",29,"Bachelor","Employed","Mobile","Medium",2024-10-25 00:00:00.000,"Free","25-29"
"STU168884","Isha Patel","Male",29,"Bachelor","Employed","Mobile","Medium",2024-09-20 00:00:00.000,"UPI","25-29"
"STU168911","Isha Desai","Male",29,"Bachelor","Employed","Mobile","Medium",2024-09-23 00:00:00.000,"NetBanking","25-29"
"STU169716","Isha Joshi","Male",29,"Bachelor","Employed","Mobile","Medium",2024-01-19 00:00:00.000,"Credit Card","25-29"
"STU170351","Kavya Verma","Male",29,"Bachelor","Employed","Mobile","Medium",2024-06-28 00:00:00.000,"NetBanking","25-29"
"STU170588","Priya Nair","Male",29,"Bachelor","Employed","Mobile","Medium",2024-11-03 00:00:00.000,"Debit Card","25-29"
"STU170693","Ananya Singh","Male",29,"Bachelor","Employed","Mobile","Medium",2024-10-16 00:00:00.000,"Free","25-29"
"STU170796","Sneha Bhardwaj","Male",29,"Bachelor","Employed","Mobile","Medium",2024-05-25 00:00:00.000,"Free","25-29"
"STU170840","Isha Mehta","Male",29,"Bachelor","Employed","Mobile","Medium",2024-12-27 00:00:00.000,"Debit Card","25-29"
"STU172435","Isha Nair","Male",29,"Bachelor","Employed","Mobile","Medium",2024-11-21 00:00:00.000,"NetBanking","25-29"
"STU172790","Isha Mehta","Male",29,"Bachelor","Employed","Mobile","Medium",2025-01-24 00:00:00.000,"Debit Card","25-29"
"STU172793","Vihaan Shah","Male",29,"Bachelor","Employed","Mobile","Medium",2024-07-12 00:00:00.000,"UPI","25-29"
"STU172906","Ananya Gupta","Male",29,"Bachelor","Employed","Mobile","Medium",2024-05-28 00:00:00.000,"Credit Card","25-29"
"STU173332","Meera Reddy","Male",29,"Bachelor","Employed","Mobile","Medium",2024-10-10 00:00:00.000,"UPI","25-29"
"STU174253","Aarav Iyer","Male",29,"Bachelor","Employed","Mobile","Medium",2023-10-20 00:00:00.000,"Free","25-29"
"STU175281","Isha Singh","Male",29,"Bachelor","Employed","Mobile","Medium",2025-09-10 00:00:00.000,"UPI","25-29"
"STU175305","Meera Kumar","Male",29,"Bachelor","Employed","Mobile","Medium",2025-07-28 00:00:00.000,"Debit Card","25-29"
"STU175999","Ananya Singh","Male",29,"Bachelor","Employed","Mobile","Medium",2024-06-02 00:00:00.000,"NetBanking","25-29"
"STU177197","Neha Nair","Male",29,"Bachelor","Employed","Mobile","Medium",2024-03-06 00:00:00.000,"UPI","25-29"
"STU177279","Krishna Reddy","Male",29,"Bachelor","Employed","Mobile","Medium",2024-12-18 00:00:00.000,"UPI","25-29"
"STU177757","Rohan Iyer","Male",29,"Bachelor","Employed","Mobile","Medium",2023-11-12 00:00:00.000,"Credit Card","25-29"
"STU178046","Priya Patel","Male",29,"Bachelor","Employed","Mobile","Medium",2024-09-09 00:00:00.000,"UPI","25-29"
"STU178725","Meera Joshi","Male",29,"Bachelor","Employed","Mobile","Medium",2025-08-14 00:00:00.000,"UPI","25-29"
"STU179322","Rahul Iyer","Male",29,"Bachelor","Employed","Mobile","Medium",2025-01-13 00:00:00.000,"UPI","25-29"
"STU179966","Kavya Gupta","Male",29,"Bachelor","Employed","Mobile","Medium",2024-02-05 00:00:00.000,"Credit Card","25-29"
"STU180259","Nikhil Sharma","Male",29,"Bachelor","Employed","Mobile","Medium",2024-03-29 00:00:00.000,"UPI","25-29"
"STU180555","Sai Reddy","Male",29,"Bachelor","Employed","Mobile","Medium",2024-09-24 00:00:00.000,"Credit Card","25-29"
"STU180576","Meera Joshi","Male",29,"Bachelor","Employed","Mobile","Medium",2024-09-30 00:00:00.000,"Debit Card","25-29"
"STU181668","Neha Sharma","Male",29,"Bachelor","Employed","Mobile","Medium",2025-06-05 00:00:00.000,"Free","25-29"
"STU182024","Ananya Shah","Male",29,"Bachelor","Employed","Mobile","Medium",2024-05-21 00:00:00.000,"NetBanking","25-29"
"STU182980","Priya Iyer","Male",29,"Bachelor","Employed","Mobile","Medium",2023-11-19 00:00:00.000,"Debit Card","25-29"
"STU183166","Arjun Kumar","Male",29,"Bachelor","Employed","Mobile","Medium",2024-01-26 00:00:00.000,"NetBanking","25-29"
"STU183981","Rohan Joshi","Male",29,"Bachelor","Employed","Mobile","Medium",2025-07-10 00:00:00.000,"Free","25-29"
"STU184433","Meera Iyer","Male",29,"Bachelor","Employed","Mobile","Medium",2025-07-28 00:00:00.000,"Scholarship","25-29"
"STU185432","Neha Iyer","Male",29,"Bachelor","Employed","Mobile","Medium",2024-02-25 00:00:00.000,"Credit Card","25-29"
"STU185597","Isha Patel","Male",29,"Bachelor","Employed","Mobile","Medium",2024-04-30 00:00:00.000,"Credit Card","25-29"
"STU187334","Vihaan Gupta","Male",29,"Bachelor","Employed","Mobile","Medium",2024-01-15 00:00:00.000,"UPI","25-29"
"STU187495","Ritika Desai","Male",29,"Bachelor","Employed","Mobile","Medium",2024-07-22 00:00:00.000,"Scholarship","25-29"
"STU188039","Sneha Kumar","Male",29,"Bachelor","Employed","Mobile","Medium",2025-08-11 00:00:00.000,"Free","25-29"
"STU188340","Sai Gupta","Male",29,"Bachelor","Employed","Mobile","Medium",2024-04-07 00:00:00.000,"Credit Card","25-29"
"STU188670","Meera Patel","Male",29,"Bachelor","Employed","Mobile","Medium",2024-01-21 00:00:00.000,"Debit Card","25-29"
"STU189180","Sai Nair","Male",29,"Bachelor","Employed","Mobile","Medium",2025-05-19 00:00:00.000,"UPI","25-29"
"STU190629","Neha Verma","Male",29,"Bachelor","Employed","Mobile","Medium",2025-06-11 00:00:00.000,"Debit Card","25-29"
"STU192558","Priya Patel","Male",29,"Bachelor","Employed","Mobile","Medium",2024-12-10 00:00:00.000,"UPI","25-29"
"STU192609","Meera Singh","Male",29,"Bachelor","Employed","Mobile","Medium",2024-04-04 00:00:00.000,"Debit Card","25-29"
"STU192703","Kavya Nair","Male",29,"Bachelor","Employed","Mobile","Medium",2025-01-02 00:00:00.000,"NetBanking","25-29"
"STU192832","Ritika Patel","Male",29,"Bachelor","Employed","Mobile","Medium",2024-04-16 00:00:00.000,"Credit Card","25-29"
"STU193471","Arjun Patel","Male",29,"Bachelor","Employed","Mobile","Medium",2024-12-21 00:00:00.000,"UPI","25-29"
"STU194218","Sneha Patel","Male",29,"Bachelor","Employed","Mobile","Medium",2024-03-11 00:00:00.000,"Free","25-29"
"STU194948","Neha Nair","Male",29,"Bachelor","Employed","Mobile","Medium",2024-04-09 00:00:00.000,"Scholarship","25-29"
"STU195020","Sakshi Verma","Male",29,"Bachelor","Employed","Mobile","Medium",2023-11-14 00:00:00.000,"Debit Card","25-29"
"STU195480","Rahul Reddy","Male",29,"Bachelor","Employed","Mobile","Medium",2023-10-18 00:00:00.000,"UPI","25-29"
"STU195574","Kavya Sharma","Male",29,"Bachelor","Employed","Mobile","Medium",2025-04-06 00:00:00.000,"Scholarship","25-29"
"STU196217","Pooja Reddy","Male",29,"Bachelor","Employed","Mobile","Medium",2024-12-03 00:00:00.000,"NetBanking","25-29"
"STU196325","Arjun Bhardwaj","Male",29,"Bachelor","Employed","Mobile","Medium",2024-05-10 00:00:00.000,"Free","25-29"
"STU196333","Neha Nair","Male",29,"Bachelor","Employed","Mobile","Medium",2025-04-06 00:00:00.000,"Credit Card","25-29"
"STU196562","Meera Verma","Male",29,"Bachelor","Employed","Mobile","Medium",2024-08-10 00:00:00.000,"UPI","25-29"
"STU196679","Rahul Mehta","Male",29,"Bachelor","Employed","Mobile","Medium",2024-05-13 00:00:00.000,"Free","25-29"
"STU197075","Rahul Bose","Male",29,"Bachelor","Employed","Mobile","Medium",2024-03-09 00:00:00.000,"UPI","25-29"
"STU197204","Ritika Patel","Male",29,"Bachelor","Employed","Mobile","Medium",2025-06-18 00:00:00.000,"Free","25-29"
"STU197772","Ritika Shah","Male",29,"Bachelor","Employed","Mobile","Medium",2023-11-05 00:00:00.000,"Free","25-29"
"STU197776","Ananya Nair","Male",29,"Bachelor","Employed","Mobile","Medium",2024-02-06 00:00:00.000,"Scholarship","25-29"
"STU198951","Meera Verma","Male",29,"Bachelor","Employed","Mobile","Medium",2024-10-05 00:00:00.000,"Credit Card","25-29"
"STU199171","Isha Patel","Male",29,"Bachelor","Employed","Mobile","Medium",2025-07-30 00:00:00.000,"UPI","25-29"
"STU199198","Aarav Singh","Male",29,"Bachelor","Employed","Mobile","Medium",2025-01-10 00:00:00.000,"Free","25-29"
"STU100989","Vihaan Sharma","Male",29,"Bachelor","Student","Mobile","Medium",2023-10-19 00:00:00.000,"Debit Card","25-29"
"STU102019","Sai Nair","Male",29,"Bachelor","Student","Mobile","Medium",2024-08-19 00:00:00.000,"Credit Card","25-29"
"STU106009","Krishna Desai","Male",29,"Bachelor","Student","Mobile","Medium",2025-05-18 00:00:00.000,"Free","25-29"
"STU106455","Aarav Kumar","Male",29,"Bachelor","Student","Mobile","Medium",2025-04-23 00:00:00.000,"Free","25-29"
"STU107766","Kavya Reddy","Male",29,"Bachelor","Student","Mobile","Medium",2025-04-20 00:00:00.000,"Free","25-29"
"STU107969","Neha Patel","Male",29,"Bachelor","Student","Mobile","Medium",2024-03-04 00:00:00.000,"Credit Card","25-29"
"STU108314","Aarav Bhardwaj","Male",29,"Bachelor","Student","Mobile","Medium",2024-12-14 00:00:00.000,"Free","25-29"
"STU108423","Meera Verma","Male",29,"Bachelor","Student","Mobile","Medium",2024-03-16 00:00:00.000,"NetBanking","25-29"
"STU108637","Aarav Sharma","Male",29,"Bachelor","Student","Mobile","Medium",2025-07-21 00:00:00.000,"NetBanking","25-29"
"STU108769","Sakshi Bhardwaj","Male",29,"Bachelor","Student","Mobile","Medium",2024-02-29 00:00:00.000,"Free","25-29"
"STU108982","Rohan Sharma","Male",29,"Bachelor","Student","Mobile","Medium",2024-10-27 00:00:00.000,"NetBanking","25-29"
"STU109540","Rohan Joshi","Male",29,"Bachelor","Student","Mobile","Medium",2024-06-13 00:00:00.000,"Free","25-29"
